,AAPL,AMZN,CAT,CVX,GS,HD,JNJ,JPM,KO,LIN,MSFT,NEE,NVDA,PG,UNH,XOM
2012-01-31,0.1904573607001607,0.06290721568718939,0.08557887499885891,0.04203440111873668,0.00026765411300024207,0.1223658101485078,0.034106501379467066,0.0025415508863987444,0.11708861909881849,0.06480119694174792,0.008086542332757395,0.08850235515397027,0.010113377455945562,0.05099653897024299,0.10172195440732745,0.018430046606870358
2012-02-29,0.19752952922967662,0.04164656072414978,0.08264224567619617,0.05131961145655554,0.00024092163882336124,0.11058239089425617,0.024833966055270683,7.525400082625095e-05,0.1465542147825597,0.06553013975535879,0.0076739447546749365,0.10943035772126379,0.003917906101954794,0.0424397531426005,0.10106583029983124,0.014517373766001731
2012-03-30,0.19679517514676462,0.05265420575427239,0.03615946858274565,0.03412075739047102,0.0023844499411350534,0.11617586477273446,0.01145431031608535,0.0004919198654892426,0.16709056578993361,0.05643002473734592,0.010183429693692007,0.1036895483210917,0.007721976014311322,0.05679039466687714,0.13358052536006126,0.01427738364698925
2012-04-30,0.1925082428133846,0.07351869667235116,0.017499274962975816,0.021626973909812164,0.004456034124844836,0.09730119337100777,0.010559302510321701,0.0005880333308418128,0.1855462284639212,0.07242477099401022,0.0017363391844697448,0.10419680912745972,0.006333582794053784,0.04825095457130475,0.1509609567033114,0.012492606465929354
2012-05-31,0.1763608304494519,0.08448602772067966,0.008174287384343764,0.019235349716997183,0.0013545484453185987,0.09807064585440001,0.015398047100718881,1.8666641379637965e-05,0.18872751430575233,0.05773121365719598,0.009491502339366888,0.1380377261257463,0.008111440996491186,0.04020422446686764,0.14252420660036852,0.012073768194921628
2012-06-29,0.1811593040864961,0.07614172209635427,0.003170669218184416,0.02576882416181375,2.594066663216356e-05,0.12486137240961474,0.024708908066540896,0.0003740111078360623,0.19154965930447762,0.023796724236652703,0.016110294731886857,0.13860977029244215,0.013681297929489543,0.02825677752360105,0.13407242081782825,0.0177123033501493
2012-07-31,0.1824025149341612,0.07969487401510976,0.0014141136657206898,0.028341831026603977,0.0,0.14574826241547914,0.04186915411625989,0.0002770746850830322,0.1849373727254683,0.006434596502924273,0.005715834449132235,0.16126853540128772,0.008929050422371528,0.03320563790334582,0.09333203053496997,0.02642911720208242
2012-08-31,0.1900905680506002,0.07042993239134317,0.0017012420264987673,0.018440386557653773,0.0003135369682389373,0.16731845007449586,0.05281004637181672,0.0010031104170974293,0.14352639274316903,0.0054642633208001066,0.015169217009904291,0.12751034581872553,0.013395412455989577,0.07451842338008433,0.07607888250080663,0.04222978991277564
2012-09-28,0.18456917007241927,0.04591465367558596,0.0004574615163949066,0.02940531700527994,0.0,0.17347918601215973,0.034802654574779275,0.0003735277420557913,0.13187104069413735,0.002532683601408294,0.012813431946430578,0.14342796315698955,0.007791695762682056,0.1067476555902716,0.07567651019392567,0.05013704845547998
2012-10-31,0.17747938462481613,0.048056984977054774,0.0008636670092276689,0.023364531439734552,1.2784254055754803e-10,0.18089207861498424,0.04650494565973661,0.004174156939828466,0.10951653597148345,0.007687668749576353,0.0032416234544099197,0.15067812316976759,0.005813954961106551,0.09666684067217089,0.09017657423016362,0.054882929398096796
2012-11-30,0.15832808069823012,0.04960776550910464,3.436545073865886e-05,0.01920550434695951,6.4866351267868635e-09,0.1947454631360638,0.07001943624110477,0.0028814180580308928,0.08854083085554518,0.007651115773457171,0.008864983643363604,0.1722538370584231,0.00808644535592719,0.11494168889166541,0.08279611829580988,0.022042940198940902
2012-12-31,0.1281676400937686,0.05582680608119423,0.0028626375694199547,0.020453500395581484,0.0,0.17912505869014073,0.10013727766759896,0.005725078654814821,0.06195781624175782,0.012838922350771156,0.0025442036882368157,0.1854128959579958,0.01046216982499278,0.11558661045243075,0.10176773240423104,0.017131649927064844
2013-01-31,0.0950948707448992,0.08258716217697129,0.0004943136154224221,0.023814887174176638,1.0110061130263692e-10,0.17451491844136066,0.12995336821920533,0.006878357304633916,0.07642613722287793,0.01657842069978326,0.004133104612104917,0.18166407810486487,0.00020267202824522448,0.13376311922272005,0.06399172350475879,0.009902866826874978
2013-02-28,0.07001162473704993,0.0773808736974065,0.0012958253409200008,0.015007797818767996,0.0026981386851503346,0.17760794761310333,0.16938914878973207,0.008244171830830989,0.08309414542819125,0.010382701222152535,0.007424554575308974,0.1801047584740298,0.0007415961349792392,0.14574361824703475,0.04980682056185535,0.001066276843487073
2013-03-28,0.05564812103366121,0.07448162638032238,0.0005201091089237737,0.005832175857394908,0.002046185817040738,0.16596485238579323,0.18449111152317216,0.005380575119005801,0.08193586542990451,0.006250544407332031,0.018558616372007057,0.18445023618157788,0.0008736254760542253,0.15619178069576226,0.05346228060750481,0.00391229360454305
2013-04-30,0.06257360098653543,0.05323274546517358,4.9284088923277405e-06,0.006221045310531835,0.0012150632139730736,0.18220820269654223,0.18021476675033787,0.005387546351217268,0.0884541234716047,0.0013861002401403212,0.053330057679191925,0.1882519428279393,0.0007886465635745954,0.13749106812493306,0.038518049453905696,0.000722112455506958
2013-05-31,0.07601870474120602,0.04866893839653864,0.0,0.008955372592520655,0.001932232099792769,0.18966336604967526,0.1569719717901042,0.010025614965338157,0.07525323460397504,0.001598608246906279,0.09487128542327651,0.175515509490557,0.0004765559555599732,0.11482949970928451,0.04364606935085095,0.001573036584414155
2013-06-28,0.047710664897772224,0.05041204293653483,0.0,0.005763089433592416,0.0074323064009465456,0.19319806507075124,0.16856191027536976,0.013116597040974438,0.07186970907130574,0.0054549422075849925,0.0925024444424269,0.1843963571574351,0.007099511190058539,0.10333079277975898,0.04341600188078676,0.00573556521470164
2013-07-31,0.04420659991702437,0.045828049352542165,0.0008638036424502014,0.007189668163299817,0.010323378938632605,0.19580367939827645,0.18459126519254393,0.013065890103429281,0.0305595067518601,0.012542532342730957,0.042108704376080316,0.1960515799967818,0.006726039745135078,0.1431763244280912,0.0639949800830792,0.002967997568042439
2013-08-30,0.06291441876852448,0.046622405304125626,0.001113158485952725,0.0034553570476559114,0.001937132972260924,0.1970500120014805,0.16998213415494007,0.011352108214450249,0.018422000673745775,0.012473226839217406,0.04943475080399171,0.18934188526301235,0.012806038519009586,0.11889636520730357,0.10136665481064391,0.0028323509336854714
2013-09-30,0.04813773419711463,0.03873058504046604,0.0010276493282693664,0.012774969214627577,0.010857858347423997,0.196191756546155,0.16662549930946036,0.03294504450245835,0.01684959819365408,0.014788140060512232,0.042699725464868526,0.1914281127496572,0.013858999107948387,0.11423216304263267,0.09260260678615209,0.006249558108599537
2013-10-31,0.060218214409285126,0.05974325892468068,0.0013693884914898508,0.0022464028699166676,0.009777600164766639,0.19259618933327766,0.17840636542864236,0.016645949712278837,0.022097009258928074,0.02000382016452351,0.045381085458227124,0.1909287567404575,0.013207714883668691,0.11144906109745334,0.07484787501445421,0.0010813080479496924
2013-11-29,0.050458593754970804,0.061769506634467126,1.3344702468511779e-05,0.003066089966182796,0.0224702920785606,0.17671045730328985,0.17646735055584942,0.04217266470400277,0.018752988972564385,0.012931684921818176,0.05441143801678378,0.18221460700219605,0.004547624071195699,0.09759251474298328,0.09318115616247394,0.0032396864101929823
2013-12-31,0.05677263811800287,0.09360371934369147,0.0009037346214618415,0.005159406544226176,0.04677958804968209,0.16704971921454043,0.17441730244837927,0.04312322380171996,0.017535738386905697,0.009948594241379317,0.04354666542234951,0.17362314692910025,0.006824108565673711,0.06846121489496436,0.08856898963757459,0.0036822097803483277
2014-01-31,0.050993176951204394,0.08865486565914754,0.001153809232150823,0.007233601030766357,0.021693968854256625,0.16262163598958723,0.16586487511014533,0.05824834503353895,0.015321355244445374,0.012341862030762452,0.04071733965436872,0.1927947294129642,0.009044877534670988,0.07551956036989185,0.09337317630775724,0.004422821584342067
2014-02-28,0.035465635862925955,0.0939871410931275,0.0008205746979352379,0.004342838684996823,0.02180458781474365,0.1661968201629186,0.1802204672839503,0.04632975165691903,0.02100130433640525,0.01371236763753899,0.037006764774293044,0.19234551083842516,0.025511062670344878,0.07490590910712078,0.07991258852524441,0.006436674853110384
2014-03-31,0.023752575542546422,0.05167559693486545,0.0021185550825224666,0.008972147849252186,0.010538070596296422,0.16163667167971546,0.1864894233328402,0.037458024976747176,0.011110967809888976,0.015592908957031817,0.04382085297285099,0.1952602828222464,0.039612664913927,0.09452500665195403,0.10951411689064873,0.007922132986666372
2014-04-30,0.027113673539776558,0.05045489430637223,0.00559904666021151,0.01180561456169341,0.011551465690943612,0.1479488549211992,0.1923664243172935,0.02682136890303342,0.015520273178126855,0.014752909713894612,0.05346629985112564,0.1947989656808918,0.07260269167491593,0.0954281191882297,0.06797691128487764,0.011792486527414317
2014-05-30,0.03661750991625551,0.026765127677789217,0.002905560494025775,0.016466032550481072,0.026490669760596063,0.14693304524705364,0.19625116402014384,0.04745148147877396,0.0039240468555862265,0.015688359779770913,0.04758244578584264,0.1861293732982583,0.0673642765431858,0.09848722978146185,0.07332524301342672,0.0076184337973487296
2014-06-30,0.03694797616600356,0.020106266333859445,0.012676763052877627,0.023324143757877263,0.05267206567061617,0.1198664710700341,0.1936701245752542,0.04722900330394557,0.0052654105003460535,0.019530984346459678,0.046454286868587734,0.18410675810065186,0.05696356482251219,0.10157442349049817,0.07374253142899385,0.005869226511482477
2014-07-31,0.049823482394101115,0.020884792941345834,0.01128077436539768,0.016187873918790188,0.057333900758739655,0.13348730884982424,0.18600923250183685,0.04762433338510819,0.00326959842195809,0.018447258388463842,0.07209539007133817,0.16228411009560126,0.04357204927854747,0.07608803736967264,0.0945200436253164,0.007091813633958487
2014-08-29,0.03485021092907435,0.016251793041524736,0.012302506815427557,0.009792945036354132,0.050442566535216615,0.13787770081728082,0.18877513138465468,0.0444423847390302,0.006210457767633321,0.029246616567009883,0.0755482162948132,0.16573836236552747,0.05144196330250427,0.07321472582522574,0.09875269543786372,0.005111723140859273
2014-09-30,0.031021011888395487,0.012849353785189793,0.014102641690301183,0.0035749418601102824,0.06015246305939386,0.14602364263822679,0.1949717949407798,0.0569120808504853,0.015258376588097047,0.02601500344051466,0.0869256132582713,0.13962592868925194,0.049272073320380666,0.07036222627864644,0.09120565653818945,0.0017271911737660414
2014-10-31,0.053618243137897495,0.010512949108183713,0.014412488717980409,0.0005896554948178867,0.02541388458814586,0.13864670810195728,0.17873005541391862,0.03276805912401561,0.02063038632800427,0.018137771257737835,0.09565265372821953,0.15322578430915323,0.07760004939948804,0.07646779413997157,0.10189666890507641,0.0016968482454323124
