,AAPL,AMZN,CAT,CVX,GS,HD,JNJ,JPM,KO,LIN,MSFT,NEE,NVDA,PG,UNH,XOM
2014-08-29,0.0,0.0,0.0,0.0,0.06646631641451468,0.1999999998658755,0.20000000039803767,0.04977033008933059,0.0,0.0,0.08589598847972961,0.20000000043996538,0.019531438723258507,0.03009903530064491,0.1482368902886432,0.0
2014-09-30,0.0,0.0,0.0,0.0,0.059410998670357554,0.19999999393652076,0.2000000003550181,0.021293181803244878,0.0,0.0,0.12030099834250144,0.19037706241642557,0.044482237653642995,0.014135710678321199,0.14999981614396754,0.0
2014-10-31,0.031692955847292516,0.0,0.0,0.0,0.0,0.1727687249088663,0.2000000004209341,0.0,0.0,0.0,0.11280876609533715,0.19999999466757476,0.09688594293904931,0.03584362137314104,0.14999999374780495,0.0
2014-11-28,0.076649690842733,0.0,0.0,0.0,0.0,0.09724800124070239,0.18448534445132156,0.0,0.0,0.0,0.11950012828111599,0.20000000006798,0.09724082693039815,0.059361352148392825,0.16551465603735607,0.0
2014-12-31,0.07354128788914313,0.0,0.0,0.0,0.0,0.18770244690781257,0.10269886761811403,0.0,0.0,0.0,0.1072200746374144,0.1999999853599058,0.05925712345628841,0.08380943655833399,0.18577077757298763,0.0
2015-01-30,0.1999999999103968,0.0,0.0,0.0,0.0,0.17444258289211373,0.11457967958272586,0.0,0.0,0.0,0.040786535751032756,0.20000000001906307,0.07019120186279548,0.0,0.1999999999818723,0.0
2015-02-27,0.20000000007631633,4.375060056028614e-07,0.0,0.0,0.0,0.20000000044754535,0.04999987283178244,0.0,0.0,0.0,0.05587525877577039,0.2000000001171522,0.09412442996470952,0.0,0.20000000028071824,0.0
2015-03-31,0.2000000019864129,0.021456676947503542,0.0,0.0,0.0,0.2000000012636659,0.028543317464100215,0.0,0.0,0.0,0.034773093111608304,0.1999999996644175,0.11522690762560385,0.0,0.20000000193668774,0.0
2015-04-30,0.20000000063605033,0.08096252246721435,0.0,0.0,0.0,0.20000000054486097,0.0,0.0,0.0,0.0,0.05154908457321826,0.16903747529449215,0.09845091585515912,0.0,0.2000000006290048,0.0
2015-05-29,0.20000000013123098,0.08170060292729071,0.0,0.0,0.0,0.1682992427165413,1.5833360384580222e-07,0.0,0.0,0.0,0.037027541806098255,0.20000000009237826,0.11297245386451682,0.0,0.2000000001283399,0.0
2015-06-30,0.20000000058496456,0.06842679595441181,0.0,0.0,0.06992153035711497,0.19999998896900495,2.609382589796921e-08,3.6137773429491616e-08,1.1553758402899407e-08,0.0,0.016343020134654104,0.16985833514164697,0.07545023696365313,1.8762909287530973e-08,0.19999999934628243,0.0
2015-07-31,0.20000000002104687,0.11040713816265263,0.0,0.0,0.0,0.19999999995709422,0.0,0.0,0.0,0.0,0.11446413247883414,0.14512909791869416,0.029999631437001628,0.0,0.2000000000246764,0.0
2015-08-31,0.1999999996577873,0.13586997340109688,0.0,0.0,0.0,0.20000000007170685,0.0,0.0,0.0,0.0,0.0,0.1722609972068689,0.09186902976468514,0.0,0.19999999989785489,0.0
2015-09-30,0.20000000032261203,0.09429988209217093,0.0,0.0,0.0,0.2000000003225407,0.0,0.0,0.0,0.0,5.355046001161345e-08,0.18548557494756837,0.12021448872172706,0.0,0.200000000042921,0.0
2015-10-30,0.15597034902196946,0.10308226445948594,0.0,0.0,0.0,0.20000000040920712,0.0,0.0,2.6142908182879494e-08,0.0,0.018613551044088628,0.1469177087882601,0.17541610019250375,0.0,0.19999999994157683,0.0
2015-11-30,0.13058985584515362,0.11172808115915649,0.0,0.0,0.0,0.20000000027596546,0.0,0.0,0.0,0.0,0.01941014304143896,0.1542003925323553,0.20000000008917235,0.0,0.18407152705675778,0.0
2015-12-31,8.665119286386317e-08,0.1097285362339729,0.0,0.0,0.0,0.20000000000292567,0.0,0.0,0.0,0.0,0.09737067922859044,0.1929006979222372,0.20000000000098125,0.0,0.19999999996009965,0.0
2016-01-29,7.457348992789647e-08,0.05755302951188768,0.0,0.0,0.0,0.2000000000180559,0.0,0.0,0.06487385719912958,0.0,0.07757304371538908,0.19999999574363267,0.19999999951617847,0.0,0.19999999972223675,0.0
2016-02-29,0.0,0.09261404673730556,0.0,0.0,0.0,0.20000000016563363,0.0,0.0,0.13364401133776427,0.0,0.0,0.1999999998251622,0.17374194179816105,0.0,0.20000000013597338,0.0
2016-03-31,1.7804846272895983e-07,0.10862087743557225,0.0,0.0,0.0,0.19999999986991843,0.0,0.0,0.18739842705051113,0.0,0.0,0.1335121451371353,0.1999992546968995,0.0,0.1704691177615007,0.0
2016-04-29,0.0,0.16965653234936695,0.0,0.0,0.0,0.18034346807371118,0.0,0.0,0.07929755373858517,0.0,0.0,0.17070244679932006,0.19999999891370632,0.0,0.20000000012531027,0.0
2016-05-31,0.0,0.19863930903638446,0.0,0.0,0.0,0.1513606910625254,0.0,0.0,0.04999999990259344,0.0,0.0,0.19999999997575618,0.20000000003762722,0.0,0.19999999998511328,0.0
2016-06-30,0.0,0.19830339127518548,0.0,0.0,0.0,0.15169660873471744,0.0,0.0,0.04999999997175083,0.0,0.0,0.20000000000401622,0.20000000000824253,0.0,0.20000000000608747,0.0
