,AAPL,AMZN,CAT,CVX,GS,HD,JNJ,JPM,KO,LIN,MSFT,NEE,NVDA,PG,UNH,XOM
2012-01-31,0.06156019248445378,0.04948919317771569,0.038729461659560184,0.053068677059675606,0.046014111094965025,0.060053941779231845,0.09420118521706543,0.038489764608365715,0.08951322325992078,0.06119207909698107,0.0627060636688908,0.08474373701120431,0.03464768140311914,0.10941143439354961,0.057301560951388185,0.058877693133912674
2012-02-29,0.06135648203816263,0.04901746798280849,0.03872541933217432,0.0527641349636374,0.04567090367279802,0.05950917716703738,0.09409519783214543,0.03835833021106898,0.0914406491331885,0.06091484920188279,0.062144729599689696,0.08516849241404226,0.03452743974006011,0.11026835717366791,0.057497182161770403,0.05854118737586574
2012-03-30,0.06133546180784493,0.04887739581870095,0.03841624622331404,0.052774724215689836,0.045033968518339025,0.05936434060941187,0.09416774944377172,0.03798341823565941,0.09170101482355326,0.060911872529893975,0.06184441054689182,0.08557895073293008,0.0347533644363782,0.11136326444684165,0.05734139442598597,0.05855242318479327
2012-04-30,0.06085503131880278,0.04908095730215008,0.0388865949965311,0.05286792930796669,0.04619919334355554,0.05983201528818911,0.09389068644903684,0.03833631475233019,0.09080955329517344,0.06026924083673634,0.0613767052767046,0.08536731314693068,0.03510265639921032,0.11119280442340715,0.05748986120181058,0.05844314266146448
2012-05-31,0.062124175179624215,0.04907307048386221,0.0388382060246003,0.05261662344543333,0.04468311330110874,0.05956784630244685,0.09381305204774264,0.03751869696335769,0.09078074228100907,0.05965949514231123,0.06168439369266042,0.0868316291266496,0.0347367505442947,0.11390149299032395,0.05608141211666739,0.05808930035790768
2012-06-29,0.06281749822822413,0.050422012700424346,0.03937347725644766,0.052330220446117376,0.042910981196681866,0.05929541168073347,0.09287585366667914,0.03740101109791344,0.09056143931012584,0.059049547241248126,0.06151714748192986,0.09021592087817053,0.034940756566859126,0.1128741960224234,0.055375308695906476,0.05803921753011534
2012-07-31,0.06270739932076685,0.049730817646593525,0.03912821584766176,0.05253077172281479,0.04196289955481553,0.0601630457103156,0.09204898560344693,0.037578201214673444,0.08984926827622781,0.05888384142617628,0.06087852409815963,0.09138432337958266,0.035264868459629534,0.11470156570923738,0.05489635288716675,0.05829091914273148
2012-08-31,0.0634399716747612,0.05056800424900953,0.03943018318575862,0.052747108729680955,0.04150421113524811,0.060984457652311766,0.09323454278363562,0.03758629245006132,0.0897317273044487,0.05831747101122463,0.06014126406296409,0.09132388388928313,0.03494285855149307,0.11214143996033833,0.05562573036319726,0.05828085299658372
2012-09-28,0.063339887844837,0.050944528377492956,0.03933158624514557,0.05263376025572061,0.041547581103227975,0.06134486711865902,0.09342066762289518,0.037622371288472164,0.08851225423871459,0.05810503452508434,0.06034945835381747,0.09228100375317515,0.0352356867316196,0.11177188973898998,0.05579254898387583,0.05776687381827254
2012-10-31,0.06365970167124352,0.051161917587912005,0.03929764168614363,0.05260432410167819,0.04143606450386878,0.060988153727643504,0.09282727370973193,0.03754708017692133,0.08862002373343876,0.05839721864633,0.060689732572086166,0.09188041170877746,0.03501341662606431,0.11079664704965302,0.05717532161224866,0.05790507088625872
2012-11-30,0.062359820108756854,0.05199341454567503,0.03921226785227348,0.05265043718631483,0.04096083120550669,0.06067239238490023,0.09376849076298643,0.03757546959909682,0.08834770386520287,0.0590152777749557,0.060114168994335575,0.09303987756644953,0.03511031443639106,0.11075416473006174,0.056341417833952155,0.05808395115314098
2012-12-31,0.06130933371172078,0.05124406298863371,0.03939654823997665,0.05282092389602141,0.0410063029856945,0.061743554401687266,0.09373866951730261,0.03781089221394216,0.08873445258597525,0.05891232376361702,0.06056539676939204,0.0922385842857556,0.035597953283162835,0.11031979583022565,0.05669443281554364,0.057866772711348914
2013-01-31,0.0612096685977914,0.052541960565845786,0.03925311284069788,0.052760722103548444,0.04118016389498346,0.06215696235338399,0.09364795090522088,0.03800260829230971,0.08715555984136271,0.058730163026014165,0.060991890646833524,0.09225535751470389,0.03680954736799179,0.10784710373694112,0.057516271808035875,0.05794095650433538
2013-02-28,0.06108990478386037,0.052605715562440425,0.03945657086203404,0.052474455731611816,0.0408290866439624,0.06138398485698523,0.09422092021574699,0.03819322827928332,0.08661266642604772,0.05907721614786355,0.06091191621531592,0.09293440628361659,0.03764838957664604,0.1071340326833408,0.0572635479080431,0.058163957823201634
2013-03-28,0.06201111552254955,0.051988708383029394,0.03954413418197348,0.05214166941343556,0.04021122202354601,0.0615812633135725,0.09421128446645007,0.03778700580809,0.0862025406378944,0.05880890894202727,0.06090979258236262,0.09401314631725569,0.03780346553259304,0.10682341188095548,0.05763029661391379,0.0583320343803513
