,AAPL,AMZN,CAT,CVX,GS,HD,JNJ,JPM,KO,LIN,MSFT,NEE,NVDA,PG,UNH,XOM
2014-02-28,0.0,0.14425935940360843,0.0,0.0,0.0,0.2000000039941267,0.20000000396017487,0.04344446688748849,0.0,0.0,0.0,0.20000000399344361,0.0,0.10005843031892749,0.11223773144223044,0.0
2014-03-31,0.0,0.07648168795679784,0.0,0.0,0.0,0.20000000023560044,0.2000000005233557,0.0,0.0,0.0,0.025885292821575572,0.2000000005731483,0.01656008438062707,0.13107293350424137,0.1500000000046536,0.0
2014-04-30,0.0,0.04422778905515385,0.0,0.0,0.0,0.20000000015187333,0.200000000187634,0.0,0.0,0.0,0.008069650089053707,0.20000000018777211,0.09123288394549113,0.18133034367167417,0.07513933271134783,0.0
2014-05-30,0.011409714990329662,0.0,0.0,0.0,0.005667434033493199,0.19999999992402365,0.20000000003147972,0.0944669370701567,0.0,0.0,0.020585135707654967,0.20000000002461218,0.07493216113383001,0.11800943902317064,0.07492917806124928,0.0
2014-06-30,0.00899474202941687,0.0,0.0,0.0,0.1385314660931585,0.18944344135464722,0.20000000148225833,0.007629070970239839,0.0,0.0,0.018375938802642492,0.2000000014161913,0.058378144774528844,0.11944742778148008,0.059199765295436656,0.0
2014-07-31,0.013554315960447136,0.0,0.0,0.0,0.10306087261567962,0.19999999981738545,0.20000000002668136,0.04556257088517619,0.0,0.0,0.09008221868725558,0.19999999756385117,0.00748699379270245,0.0,0.1402530306508211,0.0
2014-08-29,0.0,0.0,0.0,0.0,0.06535057539584319,0.20000000000177146,0.20000000059702666,0.04757033663750557,0.0,0.0,0.0865546105185472,0.20000000054549288,0.019152595940581642,0.03137355468959218,0.14999832567363913,0.0
2014-09-30,0.0,0.0,0.0,0.0,0.059104176527892946,0.19999999935216173,0.20000000008465346,0.01626657701190673,0.0,0.0,0.1200848381599615,0.19982355538647972,0.04400276437023512,0.010718093723361107,0.14999999538334763,0.0
2014-10-31,0.03103658188218379,0.0,0.0,0.0,0.0,0.1763897612667903,0.20000000044253613,0.0,0.0,0.0,0.11218002421124551,0.19999999598996934,0.09607866730062424,0.03431497467782265,0.14999999422882804,0.0
2014-11-28,0.07664927613189491,0.0,0.0,0.0,0.0,0.09768187409839746,0.187013021874802,0.0,0.0,0.0,0.11918004228106696,0.20000000002777046,0.09661347160554558,0.05987533547522746,0.16298697850529512,0.0
2014-12-31,0.07291478720376574,0.0,0.0,0.0,0.0,0.19140434646081747,0.1012280868539485,0.0,0.0,0.0,0.10586870512843129,0.19999993642859135,0.057216840589697684,0.0840817352040583,0.18728556213068973,0.0
2015-01-30,0.19999999986431005,0.0,0.0,0.0,0.0,0.17712067565611123,0.1161886183752998,0.0,0.0,0.0,0.038287177710927996,0.2000000000335752,0.06840352838149122,0.0,0.19999999997828458,0.0
2015-02-27,0.20000000027527046,6.086719206767315e-08,0.0,0.0,0.0,0.20000000010430535,0.05000898490336248,0.0,0.0,0.0,0.05558076435930975,0.20000000044409588,0.09441018864373664,0.0,0.20000000040272733,0.0
2015-03-31,0.20000000236938706,0.020529986777098178,0.0,0.0,0.0,0.20000000140093302,0.02947000684158073,0.0,0.0,0.0,0.03400900331284538,0.19999999968306043,0.11599099732379184,0.0,0.20000000229130332,0.0
2015-04-30,0.20000000028382028,0.07829433030127986,0.0,0.0,0.0,0.2000000002348513,0.0,0.0,0.0,0.0,0.05098787924678899,0.17170566872614818,0.09901212091992238,0.0,0.20000000028718892,0.0
2015-05-29,0.20000000033420792,0.07951643150449622,0.0,0.0,0.0,0.17048362646446247,0.0,0.0,0.0,0.0,0.03626075448802967,0.20000000030591522,0.11373918657190774,0.0,0.20000000033098075,0.0
2015-06-30,0.20000000027416437,0.0672667908702677,0.0,0.0,0.06800787441162476,0.20000000018774677,0.0,0.0,0.0,0.0,0.013566239815386036,0.17670981534092714,0.07444927885235121,0.0,0.20000000024753203,0.0
2015-07-31,0.20000000001757923,0.10892785383727745,0.0,0.0,0.0,0.19999999997408632,0.0,0.0,0.0,0.0,0.11378505934313675,0.14970607233412034,0.027581014472558705,0.0,0.20000000002124116,0.0
2015-08-31,0.20000000106282664,0.1338366822388433,0.0,0.0,0.0,0.20000000169278093,0.0,0.0,0.0,0.0,0.0,0.17690023069387484,0.08926308289693399,0.0,0.2000000014147403,0.0
2015-09-30,0.1999999997326211,0.09220704930697199,0.0,0.0,0.0,0.20000000020172992,0.0,0.0,0.0,0.0,1.4147008125462381e-08,0.18998020541176536,0.11781273151694302,0.0,0.19999999968296045,0.0
